  0.01 	  0.000000000 
  0.02 	  0.000000000 
  0.03 	  0.000000000 
  0.04 	  0.000000000 
  0.05 	  0.000000000 
  0.06 	  0.000000000 
  0.07 	  0.000000000 
  0.08 	  0.000000000 
  0.09 	  0.000000000 
  0.10 	  0.000000000 
  0.11 	  0.000000000 
  0.12 	  0.000000000 
  0.13 	  0.000000000 
  0.14 	  0.000000000 
  0.15 	  0.000000000 
  0.16 	  0.000000000 
  0.17 	  0.000000000 
  0.18 	  0.000000000 
  0.19 	  0.000000000 
  0.20 	  0.000000000 
  0.21 	  0.000000000 
  0.22 	  0.000000000 
  0.23 	  0.000000000 
  0.24 	  0.000000000 
  0.25 	  0.000000000 
  0.26 	  0.000000000 
  0.27 	  0.000000000 
  0.28 	  0.000000000 
  0.29 	  0.000000000 
  0.30 	  0.000000000 
  0.31 	  0.000000000 
  0.32 	  0.000000000 
  0.33 	  0.000000000 
  0.34 	  0.000000000 
  0.35 	  0.000000000 
  0.36 	  0.000000000 
  0.37 	  0.000000000 
  0.38 	  0.000000000 
  0.39 	  0.000000000 
  0.40 	  0.000000000 
  0.41 	  0.000000000 
  0.42 	  0.000000000 
  0.43 	  0.000000000 
  0.44 	  0.000000000 
  0.45 	  0.000000000 
  0.46 	  0.000000000 
  0.47 	  0.000000000 
  0.48 	  0.000000000 
  0.49 	  0.000000000 
  0.50 	  0.000000000 
  0.51 	  0.000000000 
  0.52 	  0.000000000 
  0.53 	  0.000000000 
  0.54 	  0.000000000 
  0.55 	  0.000000000 
  0.56 	  0.000000000 
  0.57 	  0.000000000 
  0.58 	  0.000000000 
  0.59 	  0.000000000 
  0.60 	  0.000000000 
  0.61 	  0.000000000 
  0.62 	  0.000000000 
  0.63 	  0.000000000 
  0.64 	  0.000000000 
  0.65 	  0.000000000 
  0.66 	  0.000000000 
  0.67 	  0.000000000 
  0.68 	  0.000000000 
  0.69 	  0.000000000 
  0.70 	  0.000000000 
  0.71 	  0.000000000 
  0.72 	  0.000000000 
  0.73 	  0.000000000 
  0.74 	  0.000000000 
  0.75 	  0.000000000 
  0.76 	  0.000000000 
  0.77 	  0.000000000 
  0.78 	  0.000000000 
  0.79 	  0.000000000 
  0.80 	  0.000000000 
  0.81 	  0.000000000 
  0.82 	  0.000000000 
  0.83 	  0.000000000 
  0.84 	  0.000000000 
  0.85 	  0.000000000 
  0.86 	  0.000000000 
  0.87 	  0.000000000 
  0.88 	  0.000000000 
  0.89 	  0.000000000 
  0.90 	  0.000000000 
  0.91 	  0.000000000 
  0.92 	  0.000000000 
  0.93 	  0.000000000 
  0.94 	  0.000000000 
  0.95 	  0.000000000 
  0.96 	  0.000000000 
  0.97 	  0.000000000 
  0.98 	  0.000000000 
  0.99 	  0.000000010 
  1.00 	  0.000000010 
  1.01 	  0.000000020 
  1.02 	  0.000000050 
  1.03 	  0.000000120 
  1.04 	  0.000000260 
  1.05 	  0.000000570 
  1.06 	  0.000001240 
  1.07 	  0.000002640 
  1.08 	  0.000005530 
  1.09 	  0.000011360 
  1.10 	  0.000022910 
  1.11 	  0.000045310 
  1.12 	  0.000087890 
  1.13 	  0.000167210 
  1.14 	  0.000311990 
  1.15 	  0.000570940 
  1.16 	  0.001024730 
  1.17 	  0.001803920 
  1.18 	  0.003114690 
  1.19 	  0.005274870 
  1.20 	  0.008762310 
  1.21 	  0.014277300 
  1.22 	  0.022819560 
  1.23 	  0.035777950 
  1.24 	  0.055028320 
  1.25 	  0.083030440 
  1.26 	  0.122910380 
  1.27 	  0.178509910 
  1.28 	  0.254381000 
  1.29 	  0.355700980 
  1.30 	  0.488087470 
  1.31 	  0.657298000 
  1.32 	  0.868808770 
  1.33 	  1.127292570 
  1.34 	  1.436023650 
  1.35 	  1.796266020 
  1.36 	  2.206721700 
  1.37 	  2.663111970 
  1.38 	  3.157976990 
  1.39 	  3.680754220 
  1.40 	  4.218166360 
  1.41 	  4.754915800 
  1.42 	  5.274630810 
  1.43 	  5.760984930 
  1.44 	  6.198834700 
  1.45 	  6.575292050 
  1.46 	  6.880577760 
  1.47 	  7.108543870 
  1.48 	  7.256882730 
  1.49 	  7.326952800 
  1.50 	  7.323291020 
  1.51 	  7.252972770 
  1.52 	  7.124793270 
  1.53 	  6.948518690 
  1.54 	  6.734189530 
  1.55 	  6.491606800 
  1.56 	  6.229988080 
  1.57 	  5.957784600 
  1.58 	  5.682650840 
  1.59 	  5.411448800 
  1.60 	  5.150291600 
  1.61 	  4.904565230 
  1.62 	  4.678845820 
  1.63 	  4.476755960 
  1.64 	  4.300771360 
  1.65 	  4.151984910 
  1.66 	  4.029904150 
  1.67 	  3.932338560 
  1.68 	  3.855432160 
  1.69 	  3.793874740 
  1.70 	  3.741307160 
  1.71 	  3.690899650 
  1.72 	  3.636040520 
  1.73 	  3.571059060 
  1.74 	  3.491885930 
  1.75 	  3.396547880 
  1.76 	  3.285433290 
  1.77 	  3.161275200 
  1.78 	  3.028856570 
  1.79 	  2.894481230 
  1.80 	  2.765280690 
  1.81 	  2.648455730 
  1.82 	  2.550550960 
  1.83 	  2.476844800 
  1.84 	  2.430911090 
  1.85 	  2.414383910 
  1.86 	  2.426905350 
  1.87 	  2.466240900 
  1.88 	  2.528505860 
  1.89 	  2.608468380 
  1.90 	  2.699886900 
  1.91 	  2.795868910 
  1.92 	  2.889236750 
  1.93 	  2.972907630 
  1.94 	  3.040283400 
  1.95 	  3.085651520 
  1.96 	  3.104572130 
  1.97 	  3.094226420 
  1.98 	  3.053685670 
  1.99 	  2.984060580 
  2.00 	  2.888502220 
  2.01 	  2.772042130 
  2.02 	  2.641278480 
  2.03 	  2.503939750 
  2.04 	  2.368368340 
  2.05 	  2.242983280 
  2.06 	  2.135762100 
  2.07 	  2.053784510 
  2.08 	  2.002858860 
  2.09 	  1.987229490 
  2.10 	  2.009361670 
  2.11 	  2.069785730 
  2.12 	  2.166992550 
  2.13 	  2.297388270 
  2.14 	  2.455313920 
  2.15 	  2.633164670 
  2.16 	  2.821643710 
  2.17 	  3.010163240 
  2.18 	  3.187418350 
  2.19 	  3.342100220 
  2.20 	  3.463714660 
  2.21 	  3.543420720 
  2.22 	  3.574807040 
  2.23 	  3.554503140 
  2.24 	  3.482550370 
  2.25 	  3.362472050 
  2.26 	  3.201029620 
  2.27 	  3.007686210 
  2.28 	  2.793841220 
  2.29 	  2.571921610 
  2.30 	  2.354434880 
  2.31 	  2.153074320 
  2.32 	  1.977964020 
  2.33 	  1.837086300 
  2.34 	  1.735929470 
  2.35 	  1.677336740 
  2.36 	  1.661546260 
  2.37 	  1.686372300 
  2.38 	  1.747502590 
  2.39 	  1.838866250 
  2.40 	  1.953051770 
  2.41 	  2.081758120 
  2.42 	  2.216264960 
  2.43 	  2.347908560 
  2.44 	  2.468556830 
  2.45 	  2.571056020 
  2.46 	  2.649630460 
  2.47 	  2.700200390 
  2.48 	  2.720595290 
  2.49 	  2.710634050 
  2.50 	  2.672073090 
  2.51 	  2.608412210 
  2.52 	  2.524592420 
  2.53 	  2.426607090 
  2.54 	  2.321067890 
  2.55 	  2.214768460 
  2.56 	  2.114269530 
  2.57 	  2.025539650 
  2.58 	  1.953653070 
  2.59 	  1.902551940 
